date,low_price,high_price,close_price,open_price,volume,time
2021-04-20 18:48:00,56143.45,56171.03,56156.03,56164.68,3.18290802,1618944480
2021-04-20 18:49:00,56145.1,56234.37,56190.65,56156.04,28.3861876,1618944540
2021-04-20 18:50:00,56190.64,56258.04,56258.04,56190.65,22.81917672,1618944600
2021-04-20 18:51:00,56258.04,56370.0,56370.0,56258.04,22.75506775,1618944660
2021-04-20 18:52:00,56339.49,56429.02,56429.02,56369.99,27.65378073,1618944720
2021-04-20 18:53:00,56376.13,56449.0,56418.99,56429.01,16.40518383,1618944780
2021-04-20 18:54:00,56339.75,56440.83,56354.9,56419.0,16.09635265,1618944840
2021-04-20 18:55:00,56328.23,56408.89,56328.26,56354.9,10.04405934,1618944900
2021-04-20 18:56:00,56288.68,56338.68,56316.82,56330.38,9.93644638,1618944960
2021-04-20 18:57:00,56298.96,56390.58,56390.58,56316.82,10.78966143,1618945020
2021-04-20 18:58:00,56283.64,56390.58,56289.97,56390.57,7.16308347,1618945080
2021-04-20 18:59:00,56255.0,56302.78,56296.78,56291.97,8.45388343,1618945140
2021-04-20 19:00:00,56303.22,56435.19,56421.61,56303.22,15.98138094,1618945200
2021-04-20 19:01:00,56392.99,56537.57,56409.69,56421.6,53.41921325,1618945260
2021-04-20 19:02:00,56294.62,56402.73,56299.61,56402.73,5.68078327,1618945320
2021-04-20 19:03:00,56287.86,56489.98,56471.49,56299.62,14.72279856,1618945380
2021-04-20 19:04:00,56421.11,56522.39,56421.11,56471.49,12.06455925,1618945440
2021-04-20 19:05:00,56389.29,56421.11,56415.12,56421.11,5.1078093,1618945500
2021-04-20 19:06:00,56405.15,56472.14,56453.31,56417.16,5.96873153,1618945560
2021-04-20 19:07:00,56370.29,56453.01,56375.57,56453.01,4.90934262,1618945620
2021-04-20 19:08:00,56369.77,56388.16,56379.68,56369.77,4.8907233,1618945680
2021-04-20 19:09:00,56378.05,56466.17,56463.01,56379.08,7.24037947,1618945740
2021-04-20 19:10:00,56365.37,56463.44,56378.87,56463.01,6.74370623,1618945800
2021-04-20 19:11:00,56378.86,56425.0,56415.54,56378.87,6.20107234,1618945860
2021-04-20 19:12:00,56350.0,56415.55,56392.1,56415.55,3.47886814,1618945920
2021-04-20 19:13:00,56338.93,56392.1,56346.62,56392.1,3.20330068,1618945980
2021-04-20 19:14:00,56324.49,56411.52,56338.76,56352.41,19.15168594,1618946040
2021-04-20 19:15:00,56337.58,56418.83,56418.83,56338.77,3.41410033,1618946100
2021-04-20 19:16:00,56350.68,56421.97,56351.56,56418.83,2.30483878,1618946160
2021-04-20 19:17:00,56338.77,56363.48,56338.78,56351.56,10.70927785,1618946220
2021-04-20 19:18:00,56255.02,56350.81,56259.29,56338.78,8.70674668,1618946280
2021-04-20 19:19:00,56239.45,56347.59,56347.59,56259.29,13.59710599,1618946340
2021-04-20 19:20:00,56347.59,56384.12,56384.11,56347.59,6.25527021,1618946400
2021-04-20 19:21:00,56333.27,56393.91,56333.27,56385.26,21.64024607,1618946460
2021-04-20 19:22:00,56295.71,56356.86,56356.86,56333.26,33.81781402,1618946520
2021-04-20 19:23:00,56338.31,56375.0,56365.1,56363.09,9.96107198,1618946580
2021-04-20 19:24:00,56359.13,56383.51,56383.38,56365.1,6.20880794,1618946640
2021-04-20 19:25:00,56379.09,56476.86,56433.91,56383.39,20.55243503,1618946700
2021-04-20 19:26:00,56423.76,56455.43,56433.13,56433.91,15.19888539,1618946760
2021-04-20 19:27:00,56412.49,56500.0,56500.0,56433.13,43.40850226,1618946820
2021-04-20 19:28:00,56498.21,56508.55,56498.21,56501.0,31.08896126,1618946880
2021-04-20 19:29:00,56463.61,56498.21,56475.17,56498.21,14.20624274,1618946940
2021-04-20 19:30:00,56471.43,56601.92,56570.45,56475.18,71.63231699,1618947000
2021-04-20 19:31:00,56568.87,56626.86,56598.27,56570.44,9.7280963,1618947060
2021-04-20 19:32:00,56570.0,56605.79,56570.01,56598.28,15.74598892,1618947120
2021-04-20 19:33:00,56531.76,56570.01,56556.29,56570.01,35.66320775,1618947180
2021-04-20 19:34:00,56523.19,56564.8,56537.06,56556.3,34.15536231,1618947240
2021-04-20 19:35:00,56537.79,56600.51,56595.2,56537.79,36.64397855,1618947300
2021-04-20 19:36:00,56560.93,56620.0,56576.39,56594.53,17.76017128,1618947360
2021-04-20 19:37:00,56569.78,56688.55,56650.43,56576.38,30.07717236,1618947420
2021-04-20 19:38:00,56550.38,56651.64,56556.43,56646.43,17.73831997,1618947480
2021-04-20 19:39:00,56550.3,56658.0,56595.76,56556.42,16.04773792,1618947540
2021-04-20 19:40:00,56515.79,56605.71,56525.67,56595.75,13.09820036,1618947600
2021-04-20 19:41:00,56515.29,56603.23,56594.68,56525.66,10.7251545,1618947660
2021-04-20 19:42:00,56579.58,56674.0,56652.14,56592.89,15.73112798,1618947720
2021-04-20 19:43:00,56640.56,56665.29,56665.16,56652.14,10.30250729,1618947780
2021-04-20 19:44:00,56665.15,56728.0,56718.0,56665.16,18.63166477,1618947840
2021-04-20 19:45:00,56700.33,56793.08,56792.0,56714.13,30.95796634,1618947900
2021-04-20 19:46:00,56767.08,56793.07,56771.26,56792.01,18.91771592,1618947960
2021-04-20 19:47:00,56700.0,56778.44,56700.01,56771.8,5.96354773,1618948020
2021-04-20 19:48:00,56646.61,56733.85,56655.68,56700.01,8.12714021,1618948080
2021-04-20 19:49:00,56644.99,56759.79,56650.5,56656.18,17.09373796,1618948140
2021-04-20 19:50:00,56583.04,56675.07,56590.32,56651.35,14.82765632,1618948200
2021-04-20 19:51:00,56521.0,56610.09,56545.65,56590.32,23.81277452,1618948260
2021-04-20 19:52:00,56445.25,56572.64,56479.96,56545.65,14.09167925,1618948320
2021-04-20 19:53:00,56397.0,56479.98,56400.0,56479.98,44.25050916,1618948380
2021-04-20 19:54:00,56372.55,56480.0,56467.66,56399.99,17.39181195,1618948440
2021-04-20 19:55:00,56467.66,56556.89,56554.74,56467.66,13.54938323,1618948500
2021-04-20 19:56:00,56504.78,56588.22,56588.21,56555.53,17.48212201,1618948560
2021-04-20 19:57:00,56547.38,56588.22,56562.48,56588.22,12.18202763,1618948620
2021-04-20 19:58:00,56562.78,56668.13,56647.92,56562.78,20.11837758,1618948680
2021-04-20 19:59:00,56631.15,56690.07,56635.51,56645.48,15.21244629,1618948740
2021-04-20 20:00:00,56635.51,56705.73,56688.29,56635.51,13.31640486,1618948800
2021-04-20 20:01:00,56638.57,56735.93,56638.63,56688.29,11.12178406,1618948860
2021-04-20 20:02:00,56574.72,56657.45,56574.73,56638.62,6.45640231,1618948920
2021-04-20 20:03:00,56406.92,56589.97,56449.24,56574.73,21.43738483,1618948980
2021-04-20 20:04:00,56450.37,56504.33,56500.0,56458.88,7.47613098,1618949040
2021-04-20 20:05:00,56495.35,56560.57,56550.0,56500.0,35.76441775,1618949100
2021-04-20 20:06:00,56531.01,56602.42,56598.4,56549.99,6.92788661,1618949160
2021-04-20 20:07:00,56516.49,56613.34,56520.38,56598.4,14.35909651,1618949220
2021-04-20 20:08:00,56472.79,56525.53,56487.62,56520.37,8.22640793,1618949280
2021-04-20 20:09:00,56484.66,56563.79,56506.25,56487.61,10.42627784,1618949340
2021-04-20 20:10:00,56506.25,56563.79,56508.78,56506.25,9.28125778,1618949400
2021-04-20 20:11:00,56461.92,56517.75,56468.61,56506.69,7.19833798,1618949460
2021-04-20 20:12:00,56464.49,56533.14,56533.14,56468.61,15.41589564,1618949520
2021-04-20 20:13:00,56533.99,56581.05,56547.99,56533.99,19.98896609,1618949580
2021-04-20 20:14:00,56526.06,56624.89,56618.22,56544.32,27.26428333,1618949640
2021-04-20 20:15:00,56564.69,56622.65,56583.73,56619.94,20.74637375,1618949700
2021-04-20 20:16:00,56576.25,56696.61,56671.59,56583.22,20.60935023,1618949760
2021-04-20 20:17:00,56671.58,56750.0,56750.0,56671.58,10.1754981,1618949820
2021-04-20 20:18:00,56749.99,56817.59,56817.59,56750.0,43.56131278,1618949880
2021-04-20 20:19:00,56817.58,56926.0,56913.99,56817.58,30.84098508,1618949940
2021-04-20 20:20:00,56891.82,56926.0,56914.03,56914.0,27.20117624,1618950000
2021-04-20 20:21:00,56881.0,56934.52,56934.52,56913.27,23.13680316,1618950060
2021-04-20 20:22:00,56867.44,56950.0,56944.78,56934.52,27.37224087,1618950120
2021-04-20 20:23:00,56916.98,56950.0,56927.04,56943.1,14.69892056,1618950180
2021-04-20 20:24:00,56866.39,56934.66,56929.97,56927.04,19.97462411,1618950240
2021-04-20 20:25:00,56923.27,56984.73,56957.86,56929.97,25.18839146,1618950300
2021-04-20 20:26:00,56824.5,56957.86,56825.09,56957.86,40.78412081,1618950360
2021-04-20 20:27:00,56677.87,56836.65,56686.73,56834.89,31.8245573,1618950420
2021-04-20 20:28:00,56674.37,56869.36,56869.36,56682.62,21.04047144,1618950480
2021-04-20 20:29:00,56869.36,56951.3,56939.09,56869.36,9.80082105,1618950540
2021-04-20 20:30:00,56929.33,56997.0,56988.0,56939.09,12.86185854,1618950600
2021-04-20 20:31:00,56933.33,57000.0,56974.2,56994.41,72.01334525,1618950660
2021-04-20 20:32:00,56881.35,57000.0,56983.83,56979.93,15.89679794,1618950720
2021-04-20 20:33:00,56977.3,57082.07,57004.12,56983.83,46.3307227,1618950780
2021-04-20 20:34:00,56911.78,57007.02,56973.49,57000.11,24.08036564,1618950840
2021-04-20 20:35:00,56973.49,57088.0,57027.85,56973.49,20.98233419,1618950900
2021-04-20 20:36:00,56994.77,57088.0,57017.92,57027.85,20.99083028,1618950960
2021-04-20 20:37:00,56957.21,57036.65,56975.49,57018.24,9.00715876,1618951020
2021-04-20 20:38:00,56930.0,56977.24,56934.95,56975.5,7.80856026,1618951080
2021-04-20 20:39:00,56883.18,56934.95,56883.2,56934.95,9.39547923,1618951140
2021-04-20 20:40:00,56813.0,56884.17,56843.07,56883.21,12.2090194,1618951200
2021-04-20 20:41:00,56752.97,56843.07,56788.02,56843.07,5.59081795,1618951260
2021-04-20 20:42:00,56788.01,56887.04,56843.32,56788.02,6.08103676,1618951320
2021-04-20 20:43:00,56796.55,56843.32,56818.97,56843.32,4.38987798,1618951380
2021-04-20 20:44:00,56816.22,56868.11,56860.0,56818.97,2.73467774,1618951440
2021-04-20 20:45:00,56856.22,56890.74,56884.79,56860.0,4.44189174,1618951500
2021-04-20 20:46:00,56883.01,56930.6,56925.0,56885.29,3.1431154,1618951560
2021-04-20 20:47:00,56896.98,56925.0,56907.43,56925.0,4.05165287,1618951620
2021-04-20 20:48:00,56885.28,56925.0,56915.79,56912.45,15.15916401,1618951680
2021-04-20 20:49:00,56914.69,56977.63,56975.75,56915.8,6.32681924,1618951740
2021-04-20 20:50:00,56942.21,56980.54,56954.75,56975.74,6.01677949,1618951800
2021-04-20 20:51:00,56909.19,56964.17,56909.19,56954.74,5.62839966,1618951860
2021-04-20 20:52:00,56877.14,56909.2,56880.74,56909.2,6.24297495,1618951920
2021-04-20 20:53:00,56875.06,56944.7,56940.06,56880.74,5.50828914,1618951980
2021-04-20 20:54:00,56940.05,56975.75,56975.74,56940.05,2.0152761,1618952040
2021-04-20 20:55:00,56915.74,56980.94,56915.74,56975.75,13.42287623,1618952100
2021-04-20 20:56:00,56797.36,56905.65,56797.36,56905.65,11.06845852,1618952160
2021-04-20 20:57:00,56772.15,56852.22,56851.14,56795.8,9.9355489,1618952220
2021-04-20 20:58:00,56841.46,56889.17,56866.53,56841.47,6.21437264,1618952280
2021-04-20 20:59:00,56800.0,56866.53,56800.01,56866.53,8.01870342,1618952340
2021-04-20 21:00:00,56785.67,56838.54,56834.35,56800.01,5.06333749,1618952400
2021-04-20 21:01:00,56808.97,56861.37,56834.55,56834.35,11.00430102,1618952460
2021-04-20 21:02:00,56834.54,56853.64,56853.63,56834.55,6.11390348,1618952520
2021-04-20 21:03:00,56853.62,56855.92,56855.9,56853.63,2.7394532,1618952580
2021-04-20 21:04:00,56808.61,56855.92,56808.62,56855.91,25.08839261,1618952640
2021-04-20 21:05:00,56709.0,56808.62,56713.54,56808.61,14.63161428,1618952700
2021-04-20 21:06:00,56710.0,56846.46,56845.18,56719.95,17.92882487,1618952760
2021-04-20 21:07:00,56827.19,56851.82,56851.13,56845.18,6.23974105,1618952820
2021-04-20 21:08:00,56813.45,56851.13,56831.86,56846.29,3.27595384,1618952880
2021-04-20 21:09:00,56807.22,56831.86,56820.3,56831.86,3.18595874,1618952940
2021-04-20 21:10:00,56800.91,56862.3,56840.88,56820.3,5.41240373,1618953000
2021-04-20 21:11:00,56818.17,56865.01,56853.21,56840.88,5.79648045,1618953060
2021-04-20 21:12:00,56844.2,56865.01,56860.39,56858.65,6.63981228,1618953120
2021-04-20 21:13:00,56800.0,56860.39,56800.01,56860.38,15.84053516,1618953180
2021-04-20 21:14:00,56800.01,56826.25,56815.08,56808.83,5.69805597,1618953240
2021-04-20 21:15:00,56800.0,56815.12,56800.01,56815.08,6.10987432,1618953300
2021-04-20 21:16:00,56800.0,56874.19,56873.77,56800.01,10.37385984,1618953360
2021-04-20 21:17:00,56822.21,56875.68,56854.51,56873.78,13.30549545,1618953420
2021-04-20 21:18:00,56763.47,56854.51,56763.47,56854.5,6.22228804,1618953480
2021-04-20 21:19:00,56610.0,56758.02,56625.74,56758.02,9.11136218,1618953540
2021-04-20 21:20:00,56610.0,56672.79,56629.69,56610.01,28.71013866,1618953600
2021-04-20 21:21:00,56628.19,56662.01,56661.04,56633.87,7.92088359,1618953660
2021-04-20 21:22:00,56625.01,56661.04,56625.02,56661.03,7.32048823,1618953720
2021-04-20 21:23:00,56510.0,56625.02,56522.47,56625.02,28.73263813,1618953780
2021-04-20 21:24:00,56500.0,56561.45,56500.01,56522.77,25.67655781,1618953840
2021-04-20 21:25:00,56500.0,56550.0,56550.0,56500.01,13.22515855,1618953900
2021-04-20 21:26:00,56549.99,56599.02,56599.02,56550.0,14.1376703,1618953960
2021-04-20 21:27:00,56559.25,56620.17,56571.31,56595.57,5.06115626,1618954020
2021-04-20 21:28:00,56547.83,56597.68,56550.04,56577.47,13.76553514,1618954080
2021-04-20 21:29:00,56507.45,56562.86,56527.02,56550.04,11.83056062,1618954140
2021-04-20 21:30:00,56503.75,56530.85,56511.06,56519.53,3.05080251,1618954200
2021-04-20 21:31:00,56507.26,56564.29,56564.29,56507.26,10.68082952,1618954260
2021-04-20 21:32:00,56560.98,56596.63,56586.23,56564.62,6.35645265,1618954320
2021-04-20 21:33:00,56586.24,56620.56,56620.0,56586.24,4.06384741,1618954380
2021-04-20 21:34:00,56618.53,56647.13,56640.0,56618.54,6.30931803,1618954440
2021-04-20 21:35:00,56615.22,56644.06,56623.44,56640.01,12.88184365,1618954500
2021-04-20 21:36:00,56602.53,56634.75,56624.29,56623.44,13.87481713,1618954560
2021-04-20 21:37:00,56619.31,56634.5,56627.42,56624.29,3.87788186,1618954620
2021-04-20 21:38:00,56620.0,56637.86,56634.89,56629.68,3.89341785,1618954680
2021-04-20 21:39:00,56634.89,56670.94,56662.69,56634.89,3.50065066,1618954740
2021-04-20 21:40:00,56661.73,56702.53,56693.36,56662.69,6.03077537,1618954800
2021-04-20 21:41:00,56687.52,56712.92,56705.7,56693.36,13.86744942,1618954860
2021-04-20 21:42:00,56645.23,56705.71,56654.62,56705.71,5.01446756,1618954920
2021-04-20 21:43:00,56654.61,56670.45,56654.64,56654.62,4.76866056,1618954980
2021-04-20 21:44:00,56629.68,56664.93,56629.68,56654.64,7.08502253,1618955040
2021-04-20 21:45:00,56626.5,56713.91,56706.8,56629.69,5.34794026,1618955100
2021-04-20 21:46:00,56706.79,56772.01,56769.76,56706.8,11.90805245,1618955160
2021-04-20 21:47:00,56725.1,56772.01,56753.02,56772.01,10.16640388,1618955220
2021-04-20 21:48:00,56746.9,56763.92,56754.43,56753.02,4.05866208,1618955280
2021-04-20 21:49:00,56755.0,56789.13,56786.65,56757.55,10.27671705,1618955340
2021-04-20 21:50:00,56786.64,56808.93,56800.59,56786.65,8.75178633,1618955400
2021-04-20 21:51:00,56790.3,56800.6,56793.42,56800.58,7.42236552,1618955460
2021-04-20 21:52:00,56773.82,56809.21,56780.01,56793.43,12.69701385,1618955520
2021-04-20 21:53:00,56722.12,56780.01,56741.06,56775.7,8.68937468,1618955580
2021-04-20 21:54:00,56741.06,56817.33,56817.33,56741.06,7.59078145,1618955640
2021-04-20 21:55:00,56813.02,56858.92,56843.64,56817.33,8.83528129,1618955700
2021-04-20 21:56:00,56834.46,56979.02,56962.84,56843.62,13.14289853,1618955760
2021-04-20 21:57:00,56938.02,57014.17,57014.17,56962.85,15.32353738,1618955820
2021-04-20 21:58:00,57004.36,57035.18,57033.58,57014.17,4.23308828,1618955880
2021-04-20 21:59:00,57025.75,57082.9,57082.9,57033.58,9.41897313,1618955940
2021-04-20 22:00:00,57005.85,57100.0,57006.85,57083.85,23.30725909,1618956000
2021-04-20 22:01:00,57006.84,57111.0,57099.06,57006.85,10.72294375,1618956060
2021-04-20 22:02:00,57047.8,57099.05,57047.81,57099.05,6.0771552,1618956120
2021-04-20 22:03:00,57030.73,57056.0,57056.0,57047.81,5.09249723,1618956180
2021-04-20 22:04:00,57002.51,57054.62,57038.8,57054.62,10.64504307,1618956240
2021-04-20 22:05:00,57000.99,57069.2,57002.14,57038.79,8.12473236,1618956300
2021-04-20 22:06:00,56995.0,57024.82,56995.01,57002.14,5.92024635,1618956360
2021-04-20 22:07:00,56896.53,57000.06,56901.3,56995.01,7.80150675,1618956420
2021-04-20 22:08:00,56891.73,56952.96,56891.74,56905.52,11.44201208,1618956480
2021-04-20 22:09:00,56863.49,56949.55,56884.79,56891.74,5.38679514,1618956540
2021-04-20 22:10:00,56884.77,56922.47,56897.06,56884.78,3.01994835,1618956600
2021-04-20 22:11:00,56885.59,56944.88,56917.31,56897.05,2.71052278,1618956660
2021-04-20 22:12:00,56890.48,56940.53,56914.78,56911.74,5.17793387,1618956720
2021-04-20 22:13:00,56905.29,56940.91,56918.29,56920.74,3.07018636,1618956780
2021-04-20 22:14:00,56881.17,56932.61,56907.22,56918.56,4.67193748,1618956840
2021-04-20 22:15:00,56839.41,56907.22,56864.83,56907.22,8.14847681,1618956900
2021-04-20 22:16:00,56864.82,56906.52,56870.94,56864.83,8.9437901,1618956960
2021-04-20 22:17:00,56779.89,56870.94,56787.56,56870.94,4.98363315,1618957020
2021-04-20 22:18:00,56767.83,56816.12,56768.21,56795.67,2.72314407,1618957080
2021-04-20 22:19:00,56732.33,56798.63,56747.48,56767.83,24.43397855,1618957140
2021-04-20 22:20:00,56711.67,56751.72,56730.0,56747.48,7.82813365,1618957200
2021-04-20 22:21:00,56730.0,56795.17,56731.33,56730.01,12.27432974,1618957260
2021-04-20 22:22:00,56682.48,56731.33,56687.25,56731.32,9.11442054,1618957320
2021-04-20 22:23:00,56584.27,56687.25,56584.27,56687.25,11.12559202,1618957380
2021-04-20 22:24:00,56530.0,56592.98,56542.46,56592.97,45.40327276,1618957440
2021-04-20 22:25:00,56541.1,56626.0,56568.01,56542.46,11.16811757,1618957500
2021-04-20 22:26:00,56568.0,56634.83,56620.62,56568.0,4.32470832,1618957560
2021-04-20 22:27:00,56570.14,56625.52,56608.31,56625.52,6.86193648,1618957620
2021-04-20 22:28:00,56572.71,56621.02,56616.54,56607.49,2.70997265,1618957680
2021-04-20 22:29:00,56533.82,56616.54,56539.97,56616.54,6.85647629,1618957740
2021-04-20 22:30:00,56533.84,56634.82,56634.65,56537.13,4.1128078,1618957800
2021-04-20 22:31:00,56564.59,56634.83,56593.53,56634.78,3.26653164,1618957860
2021-04-20 22:32:00,56593.53,56670.29,56664.43,56593.54,9.55118948,1618957920
2021-04-20 22:33:00,56574.28,56670.29,56574.28,56664.42,14.23367506,1618957980
2021-04-20 22:34:00,56557.46,56616.17,56574.28,56576.24,14.40828665,1618958040
2021-04-20 22:35:00,56562.96,56619.97,56619.8,56580.53,12.13714602,1618958100
2021-04-20 22:36:00,56579.27,56621.29,56579.27,56615.73,5.34843696,1618958160
2021-04-20 22:37:00,56579.27,56615.44,56615.44,56579.27,8.36001808,1618958220
2021-04-20 22:38:00,56615.32,56667.37,56666.64,56615.44,3.4280648,1618958280
2021-04-20 22:39:00,56583.54,56673.55,56595.03,56666.63,55.97414231,1618958340
2021-04-20 22:40:00,56581.76,56621.72,56585.01,56600.07,16.1965352,1618958400
2021-04-20 22:41:00,56585.0,56643.02,56601.81,56585.01,2.66453894,1618958460
2021-04-20 22:42:00,56585.0,56609.86,56596.72,56600.01,4.99006956,1618958520
2021-04-20 22:43:00,56585.0,56613.88,56585.0,56598.34,4.00983913,1618958580
2021-04-20 22:44:00,56526.02,56583.24,56526.03,56583.23,2.31520304,1618958640
2021-04-20 22:45:00,56486.0,56526.03,56492.77,56526.02,25.23379946,1618958700
2021-04-20 22:46:00,56373.81,56494.79,56399.29,56478.37,13.59462644,1618958760
2021-04-20 22:47:00,56289.13,56396.02,56292.98,56390.0,17.5963961,1618958820
2021-04-20 22:48:00,56290.0,56369.45,56342.0,56292.98,6.42381956,1618958880
2021-04-20 22:49:00,56264.99,56341.99,56271.52,56341.99,14.29360284,1618958940
2021-04-20 22:50:00,56156.69,56277.44,56268.92,56271.51,19.81837756,1618959000
2021-04-20 22:51:00,56264.6,56338.92,56337.25,56267.84,9.0033516,1618959060
2021-04-20 22:52:00,56321.1,56350.0,56337.26,56337.25,10.27475543,1618959120
2021-04-20 22:53:00,56329.98,56350.0,56349.59,56337.7,7.15592517,1618959180
2021-04-20 22:54:00,56326.32,56386.0,56371.13,56349.6,26.45943717,1618959240
2021-04-20 22:55:00,56368.78,56463.62,56455.97,56370.05,8.58402823,1618959300
2021-04-20 22:56:00,56424.0,56485.82,56478.39,56455.97,4.58213016,1618959360
2021-04-20 22:57:00,56463.39,56486.3,56475.13,56478.38,3.82456147,1618959420
2021-04-20 22:58:00,56431.52,56483.53,56439.4,56475.13,30.15459464,1618959480
2021-04-20 22:59:00,56427.9,56468.43,56434.06,56434.38,5.01644658,1618959540
2021-04-20 23:00:00,56434.32,56526.03,56526.02,56440.0,12.62996925,1618959600
2021-04-20 23:01:00,56526.02,56604.32,56569.32,56526.03,12.83742199,1618959660
2021-04-20 23:02:00,56550.0,56588.96,56550.01,56569.32,13.64813617,1618959720
2021-04-20 23:03:00,56550.01,56623.0,56617.65,56550.01,4.77243107,1618959780
2021-04-20 23:04:00,56566.17,56638.08,56573.83,56617.65,7.35714129,1618959840
2021-04-20 23:05:00,56557.68,56573.83,56570.65,56568.11,4.41932299,1618959900
2021-04-20 23:06:00,56553.77,56582.15,56569.62,56562.68,3.36893738,1618959960
2021-04-20 23:07:00,56533.77,56569.62,56535.86,56569.62,4.11335081,1618960020
2021-04-20 23:08:00,56484.37,56535.86,56484.37,56535.85,5.90259113,1618960080
2021-04-20 23:09:00,56430.0,56513.0,56430.0,56484.8,4.75997922,1618960140
2021-04-20 23:10:00,56372.36,56439.8,56372.36,56429.27,4.06308979,1618960200
2021-04-20 23:11:00,56364.69,56389.5,56374.06,56372.37,5.91391864,1618960260
2021-04-20 23:12:00,56374.05,56513.0,56494.01,56374.06,5.80510072,1618960320
2021-04-20 23:13:00,56464.69,56497.49,56464.69,56494.01,3.32739022,1618960380
2021-04-20 23:14:00,56305.27,56462.15,56305.27,56460.09,6.53236613,1618960440
2021-04-20 23:15:00,56295.82,56340.39,56298.43,56305.27,10.00473223,1618960500
2021-04-20 23:16:00,56297.5,56434.67,56431.9,56298.44,9.61946044,1618960560
2021-04-20 23:17:00,56412.18,56490.94,56472.86,56428.16,9.78210607,1618960620
2021-04-20 23:18:00,56472.85,56524.64,56509.76,56472.86,3.40220425,1618960680
2021-04-20 23:19:00,56484.73,56579.7,56558.78,56509.76,7.00937076,1618960740
2021-04-20 23:20:00,56529.13,56579.61,56567.34,56569.19,5.35616569,1618960800
2021-04-20 23:21:00,56490.49,56565.03,56514.07,56565.03,3.30329996,1618960860
2021-04-20 23:22:00,56485.41,56552.23,56494.41,56514.07,10.91163175,1618960920
2021-04-20 23:23:00,56443.24,56489.1,56461.2,56489.1,3.71739048,1618960980
2021-04-20 23:24:00,56461.2,56550.0,56539.32,56461.2,4.75858443,1618961040
2021-04-20 23:25:00,56525.59,56572.96,56571.34,56550.0,7.63681106,1618961100
2021-04-20 23:26:00,56541.73,56588.6,56550.7,56571.86,5.35040073,1618961160
2021-04-20 23:27:00,56540.69,56586.11,56564.29,56553.47,7.00052538,1618961220
2021-04-20 23:28:00,56527.18,56564.3,56540.57,56559.58,2.92562172,1618961280
2021-04-20 23:29:00,56525.43,56553.65,56552.0,56540.57,2.67057272,1618961340
2021-04-20 23:30:00,56552.0,56621.82,56621.37,56552.0,4.5660063,1618961400
2021-04-20 23:31:00,56601.55,56634.61,56601.55,56621.38,7.48805106,1618961460
2021-04-20 23:32:00,56564.69,56601.56,56582.13,56601.55,10.92282931,1618961520
2021-04-20 23:33:00,56527.64,56582.13,56532.54,56582.13,3.72558501,1618961580
2021-04-20 23:34:00,56470.74,56543.84,56477.59,56532.54,7.42634575,1618961640
2021-04-20 23:35:00,56470.76,56550.72,56498.58,56477.59,5.72699162,1618961700
2021-04-20 23:36:00,56492.96,56551.55,56509.8,56499.01,6.59904938,1618961760
2021-04-20 23:37:00,56450.0,56510.84,56450.0,56510.84,6.39225567,1618961820
2021-04-20 23:38:00,56450.0,56500.0,56458.94,56450.01,4.90369054,1618961880
2021-04-20 23:39:00,56452.7,56481.85,56478.28,56458.93,5.48478714,1618961940
2021-04-20 23:40:00,56465.86,56518.15,56513.89,56478.28,3.91509579,1618962000
2021-04-20 23:41:00,56488.9,56554.95,56529.22,56507.86,3.44516762,1618962060
2021-04-20 23:42:00,56527.82,56565.98,56560.24,56529.21,4.5537993,1618962120
2021-04-20 23:43:00,56506.1,56560.23,56520.28,56560.23,5.42108744,1618962180
2021-04-20 23:44:00,56412.71,56520.29,56455.4,56520.29,6.51186921,1618962240
2021-04-20 23:45:00,56446.78,56510.79,56498.71,56446.78,2.48567429,1618962300
2021-04-20 23:46:00,56462.24,56510.0,56490.49,56498.7,2.37815903,1618962360
2021-04-20 23:47:00,56469.0,56501.65,56473.92,56490.84,2.8439315,1618962420
2021-04-20 23:48:00,56415.35,56475.4,56417.03,56473.92,5.53201204,1618962480
2021-04-20 23:49:00,56324.97,56418.13,56356.8,56417.03,9.35991003,1618962540
2021-04-20 23:50:00,56276.87,56356.8,56289.63,56356.8,4.02602522,1618962600
2021-04-20 23:51:00,56289.63,56307.77,56296.86,56289.63,3.27385361,1618962660
2021-04-20 23:52:00,56296.85,56421.53,56373.43,56296.86,4.45129081,1618962720
2021-04-20 23:53:00,56360.62,56391.36,56391.35,56372.89,4.07452869,1618962780
2021-04-20 23:54:00,56391.35,56425.82,56423.02,56391.35,3.38132129,1618962840
2021-04-20 23:55:00,56423.01,56508.0,56508.0,56423.02,3.678546,1618962900
2021-04-20 23:56:00,56463.23,56508.0,56486.88,56508.0,1.80134623,1618962960
2021-04-20 23:57:00,56424.33,56484.91,56448.4,56484.91,3.38129199,1618963020
2021-04-20 23:58:00,56426.47,56508.0,56508.0,56448.4,4.0442989,1618963080
2021-04-20 23:59:00,56489.99,56536.86,56499.29,56507.99,14.45210291,1618963140
2021-04-21 00:00:00,56477.67,56570.78,56514.9,56477.67,5.73679075,1618963200
2021-04-21 00:01:00,56503.65,56565.02,56555.39,56514.89,7.84293268,1618963260
2021-04-21 00:02:00,56526.84,56578.23,56575.4,56555.39,7.18450936,1618963320
2021-04-21 00:03:00,56548.38,56578.25,56551.44,56572.2,17.34363394,1618963380
2021-04-21 00:04:00,56536.91,56578.5,56564.52,56551.45,15.66427432,1618963440
